,Ridge,Lasso,ElasticNet,RForest,kNN,Gradient Boosting
0,0.004933162089193931,0.005350560986803827,0.00398069561548797,0.0012614224954514209,0.0014978387715060704,0.0018292553911256626
1,0.04928144251626724,0.0689244956598738,0.05390719785583648,0.03052604662196531,0.03507433612951363,0.030859707708944098
2,0.07023647264202504,0.07314752891796023,0.06309275406485257,0.03551651018120194,0.03870192206475113,0.04276979531311393
3,0.057817791500242674,0.05823560416992086,0.05777363367519275,0.008543061396030168,0.009653321199917818,0.037891189924674336
4,0.19289418622458132,0.19457499674259737,0.19266121634010297,0.07437793235139435,0.08613681816666093,0.143273161458873
5,0.24045330419905372,0.241320542370352,0.24036146462191635,0.09242868275611293,0.09825131653020136,0.1946565948656103
6,0.006514024347670404,0.0032111836215183757,0.0032111836215183757,0.024560606321593903,0.008382956403478175,0.033602943900468224
7,0.06635811659813573,0.04814267834427551,0.04814267834427551,0.0954766071963443,0.08043565974997086,0.10043976686285
8,0.08070950593127432,0.05666730646076603,0.05666730646076603,0.15671823863735165,0.09155848624501267,0.1833110577692143
