,Ridge,Lasso,ElasticNet,RForest,kNN,Gradient Boosting
0,0.04216641457078877,0.06557242124274235,0.046647593723008515,0.08391670456049302,0.04644454306302045,0.16538097903556392
1,0.12981541131610783,0.15928964432860462,0.14000685703278234,0.18830223499587126,0.13575083587821765,0.2697086782760343
2,0.2053446239149902,0.2560711253592297,0.21598054014889517,0.289683800997731,0.2155099604728757,0.40667060262030735
3,0.034602071897803115,0.03751515299244251,0.03751515299244251,0.04840389209786558,0.04158212940912221,0.19316796589682494
4,0.12590150504430012,0.13519453072118312,0.13519453072118312,0.17616149817421198,0.10778319490384923,0.32993276499103374
5,0.18601632158980866,0.19368828821702802,0.19368828821702802,0.22000884549914257,0.2039169669476334,0.43950877795195964
6,0.014735217731649838,0.007563826223452359,0.007563826223452359,0.008538391414921935,0.010688133565587643,0.003317401514430931
7,0.08143644461959686,0.08133874389523013,0.08133874389523013,0.07531843481082524,0.06143510223829756,0.05230031241270774
8,0.1213887051238699,0.08697026056907245,0.08697026056907245,0.09240341668424353,0.10338342984050995,0.05759688806203796
